Gene	granule	purkinje	basket	astrocyte	oligo	opc
G6pc3	10249.3	8424.3	6500.9	1245.1	5201.4	3157
Gps2	3442.7	7439.3	6688.3	455.4	5122.5	10683.599999999999
Mylip	7857.9	3449.3	3050.4	817.3	8887.8	8972
Kmt5c	10601.8	4441.4	8711	576.8	4641.6	5526.3
Kcnn3	3553.4	2262	3588	3311.8	3424.2	3777.2
Cnot11	4722.8	9272.400000000001	6310.200000000001	4699	4373.3	5053.700000000001
Pdik1l	3553.4	2262	3588	3311.8	3424.2	3777.2
Slc35d1	7286.6	9370.9	8862.3	207	5852.299999999999	2743.1000000000004
Lrguk	3553.4	2262	3588	3311.8	3424.2	3777.2
Prss27	3553.4	2262	3588	3311.8	3424.2	3777.2
Fkbp15	6724.1	8448.900000000001	6397.6	2190.6	5029.4	6587.7
Arhgap5	10466.400000000001	240.7	8409.9	3200.1000000000004	6740.6	5269.2
Cdh13	4977	3787.6	5029.8	4739.6	4949.9	1069.2
Slc4a1	3553.4	2262	3588	3311.8	3424.2	3777.2
Gna12	9127.599999999999	7287	9232.3	4145.5	238	3255.8999999999996
Cat	7676.1	6726.6	7740	4498.5	3162.3	1408.7
Gtf2e1	5504.4	4526.4	5835.299999999999	5448	4218.8	3320.1
Ints10	3274.2	9101.3	1706.8	5204.200000000001	8598.8	6790.9
Rftn2	7977	7154.5	8035.6	582.2	5178.5	2326.2
Slc13a1	4566.6	3330	4630.9	4317.4	3198.1	4818.9
Amz1	5169	4088.4	5207.6	4973.8	5083.2	32.8
Snrnp70	8565.7	9693.9	6742.799999999999	3768.4	1238.1	4712.3
Stk4	5290.2	6745.8	6985.700000000001	2627.3999999999996	3820.1	7075.7
Aimp1	5373.7	7129.2	3250.8999999999996	8041.4	6804.9	3592.6000000000004
Fbxo18	8944.5	3677.3999999999996	2956.4	2560.1	8206.900000000001	8655
Dffa	4886.9	6761.9	2746.3999999999996	4674.7	7141.6	8551.6
Ccnt2	6121.4	9163.8	2986.5	8372.3	3623.3999999999996	4840.299999999999
Slc39a5	3553.4	2262	3588	3311.8	3424.2	3777.2
Ost4	9588.7	8681.9	5244.9	1174.8000000000002	6652.4	2190.6
Numbl	3433.6	4924.1	7255.200000000001	1227.3000000000002	7032.1	7172.5
AI597479	5581.4	6115.2	3267.1	9364	6968.3	2991.2
Agbl5	6578.799999999999	8899.599999999999	4741.1	1038.9	9250.3	3282.6
D1Ertd622e	6993.8	9211	8723	5688.6	206	3538.3
Tbck	5705.5	8316.1	3797.5	6180.6	2520.2	7811.2
Tomm34	5647.799999999999	8866.5	2100.3	6304.200000000001	4403.1	7600.1
Ankrd52	5950.1	5961	8386	1004.7	5465.9	6911.9
Aig1	613.9	8746.2	4923.9	10281.4	2477.2	7281.2
Coq8b	6885.7	3329.5	5711.9	1356.5	6806	6939.6
Dhrs2	3553.4	2262	3588	3311.8	3424.2	3777.2
Mib2	3616.9	6083.4	4790.799999999999	3615.1	8313.099999999999	7841.2
Prss16	3553.4	2262	3588	3311.8	3424.2	3777.2
Atp6v1b1	4888.4	584.5999999999999	4943.2	4647.6	4772.700000000001	5046.9
Camk2d	763.1	7216.8	2231.5	4762.6	9138.599999999999	9211.1
Tgfa	6577.8	5621.4	6630.4	6414.299999999999	2697.8	556
Lima1	6166.8	4979.4	4186.2	5756.6	6098.6	1331
Phc1	10689.6	8221	4803.1	6127.5	1120.3000000000002	3413.3
Slc6a2	3553.4	2262	3588	3311.8	3424.2	3777.2
Trap1	6737.700000000001	5305.4	5213.6	7652.3	6694.8	3297.4
Pla2g5	3553.4	2262	3588	3311.8	3424.2	3777.2
Tmem241	4548.2	3310.7	4585.8	2839.7	4480.6	4756.1
Cpsf6	4679.700000000001	8105.200000000001	2514.6	10731.400000000001	6294.6	2768
Pnpla7	7220.700000000001	6205.6	7315.5	130.8	4419.5	5940.6
Nabp2	5609.4	6910	8150.700000000001	1937.1	6537.200000000001	4086.2
Dvl3	6808.2	4690.1	4412.2	3429.6	8795.599999999999	5492.700000000001
Rabl3	4466.200000000001	5699.2	7023.4	6503.3	2209.8	5235
2010111I01Rik	4810.4	7518.5	8761.099999999999	9249.9	1568	3364.7
Ppm1f	4252.7	4220.4	5547.700000000001	5117.299999999999	5406.4	4490.3
Ppp3r1	2719.6000000000004	5598.6	3272	10052.7	7079.4	5991.4
Spata7	877.8	6287.9	2733.6000000000004	6532.4	10081.400000000001	8377.3
Usp28	954	2637.2	8325.7	6038.5	8219.3	6321.3
Tmprss11d	3553.4	2262	3588	3311.8	3424.2	3777.2
Klhl7	3237.1	899.5	5806.2	8930.7	8987	6031.1
Nab2	2651.9	3445.1000000000004	4803.3	4367.799999999999	4565.9	4853.6
Arl1	1964	9588.4	3977.3	8722.8	5969.7	3706.7
Fam199x	5285.6	3091.3	4307.4	6533.799999999999	5237.1	7068.8
Habp4	2538.8	783.3	4939.7	9007.8	9327.7	6726.200000000001
Kctd5	6762.4	4509.8	4346.1	1535.9	8226.8	7923.4
Ak4	310.9	4034.6	5181.1	4877.5	4993.8	5283.8
Rerg	3553.4	2262	3588	3311.8	3424.2	3777.2
Wdr92	5799.5	4616.7	4612.200000000001	4378.299999999999	2690.3999999999996	6024.4
Kif3a	6553.9	7462.200000000001	10842.8	2190.1	4189.5	3208.1
Stat6	3553.4	2262	3588	3311.8	3424.2	3777.2
Slc25a15	6248.7	5197.9	6298.1	3870.7	5717.4	2041.4
Fam171b	3014.8	9208.4	6146.5	9493.5	561.7	4942.799999999999
Sae1	4532.6	3272.8	4594.4	4271	4504.6	3379.9
Nfkbid	3553.4	2262	3588	3311.8	3424.2	3777.2
Brd2	5816.700000000001	9304.599999999999	8553.8	3555.2	1814.4	5246.3
Gadd45a	8938.5	8082.5	1952.1999999999998	7204.1	4958.4	2201.7
Vim	5087.4	3995.4	5120.2	41.7	4996.6	5280
Fhl2	3553.4	2262	3588	3311.8	3424.2	3777.2
Pcbp3	448.5	6081.3	4818.8	6715.1	7044.9	6209.6
Atp6v1g3	3553.4	2262	3588	3311.8	3424.2	3777.2
Rnf149	3990	5711.2	5490.5	9660.7	2140.6000000000004	6668
Apex1	3904.5	7400.4	7480.8	7975.9	1134.1	5290.5
Crybb3	3553.4	2262	3588	3311.8	3424.2	3777.2
Dnajc22	3553.4	2262	3588	3311.8	3424.2	3777.2
Pde7b	6577.6	5651.8	6618.8	585.7	6560.6	2274.2
Cks2	3553.4	2262	3588	3311.8	3424.2	3777.2
Coro1b	9859.9	4180.9	3899.4	2799.8	5029.6	7947.5
Itgb8	7930.8	7127.2	7974.8	4613.2	1046.2	2559.8999999999996
Cpt1c	4567.7	5848.200000000001	9288.7	2633.8	8469.5	3117.8
Galnt1	9039.3	8872.6	6312.4	4431.6	3911.8	1744.6
Paqr7	1250.6	4324.5	7278.700000000001	6714	5345.8	7214
Ston2	6387.2	5381.8	6429.8	1027.6999999999998	2593.7	6654.6
Tmem55b	4721.6	7597.4	5374.799999999999	10452.099999999999	1547.5	5022.9
Rundc3a	1411.1	2165.8	4802.6	7234.7	8863.3	10164.2
Tbc1d13	7199.3	7112.299999999999	5757	1336.5	3524.7	8250.5
Mgst1	4656	3435.1	4693.2	2284.5	4586.1	4870.9
Taf3	3305.3	9456.5	7848.5	6256.6	2133.8	5424.1
Cldn15	3553.4	2262	3588	3311.8	3424.2	3777.2
H6pd	2585.3	4564.5	4495.3	5325.9	5623.5	5839.7
Pax8	3553.4	2262	3588	3311.8	3424.2	3777.2
Usp9x	6024.6	6892.3	5382.700000000001	9726.7	2187.6000000000004	4135.1
Papln	3553.4	2262	3588	3311.8	3424.2	3777.2
Grik4	8938.1	800.9000000000001	9015.099999999999	4609.299999999999	7500.5	2420.2
Wisp1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ndufab1	3491.5	4790.700000000001	2381.4	4981.1	7971.1	10236.7
Ucp2	5049	3948.5	5082	226.4	4960.4	5251.6
Cabp7	4891.4	568.3	4945.6	4652.700000000001	4777	5051.299999999999
Kcns1	3553.4	2262	3588	3311.8	3424.2	3777.2
Nkpd1	3553.4	2262	3588	3311.8	3424.2	3777.2
Atp1b4	3553.4	2262	3588	3311.8	3424.2	3777.2
Fancc	3553.4	2262	3588	3311.8	3424.2	3777.2
Fndc7	3553.4	2262	3588	3311.8	3424.2	3777.2
Slc27a3	3553.4	2262	3588	3311.8	3424.2	3777.2
Slc5a11	4857.8	3636.4	4916	4607.4	1687.6999999999998	5148.2
Sdcbp	629.7	6431.200000000001	3383.8	9986.5	8750.3	5136
Hoxb1	3553.4	2262	3588	3311.8	3424.2	3777.2
Srgap2	2253.4	304	8783.400000000001	9941.2	5879.4	7171.6
Impa1	6504.3	5482.700000000001	3876.5	4861.7	10495.3	2478.6
Cytip	3553.4	2262	3588	3311.8	3424.2	3777.2
Adar	878.2	4913	2510	7367.8	10758.9	7157
Xkr7	233.9	5312.5	4424.1	5968	6200	6418
Cdk13	5950.3	6734.299999999999	4586	10499.3	3473.1	4775.9
Dnajb13	3553.4	2262	3588	3311.8	3424.2	3777.2
Caml	7871.4	7479.7	4045.8	7518.6	5319.3	2006.2
Ccm2l	3553.4	2262	3588	3311.8	3424.2	3777.2
Arl5b	6217.700000000001	7982.5	5778.2	3325.6	8895.3	1284.4
Usp8	7854.7	5369.8	2194.2	4900.9	7047.4	8174.7
Etfbkmt	6913.5	6446.4	7526.2	5230.6	1342	4043.2
Wfdc5	3553.4	2262	3588	3311.8	3424.2	3777.2
Arhgap39	8689.3	7554	8721.3	2752.2	748.2	5819.4
Mpg	6771.299999999999	7569.2	3247.9	6606.5	1518.5	8413.9
Enpp1	6385.4	5324.6	769.4000000000001	6014.4	3703.4	6560.2
Lef1	3553.4	2262	3588	3311.8	3424.2	3777.2
Gmpr	3553.4	2262	3588	3311.8	3424.2	3777.2
Ust	4601.1	10344.9	7280	306	9489.1	2307.9
Oma1	9224.7	9338.2	5923.5	4785	1205.1	3797.1
Tmprss11a	3553.4	2262	3588	3311.8	3424.2	3777.2
Skiv2l	9107.6	3029.2	8480.3	1155.4	5057.1	6986.5
Rbm22	6786.7	10445.5	6695.5	3606.8	975.1	5157.5
Siah2	2658.2	7019.2	2731.5	10450.3	2715	8981.099999999999
Smyd2	5798.9	3240.6000000000004	7175.9	6933.1	7262.4	1189.9
Amotl1	4451.2	3207.2	4498.299999999999	3292.3	4391.4	4663.2
Copb1	4816.4	9699.7	5046.5	7903	2078.3999999999996	4889.6
Primpol	3553.4	2262	3588	3311.8	3424.2	3777.2
Il1rapl2	3553.4	2262	3588	3311.8	3424.2	3777.2
Efcab14	5773.4	5893.5	8265.599999999999	10231.8	482.9	3740.7
Lrpprc	4968.5	481.4	2843.7	10707.400000000001	6649	8661.3
Ak7	3553.4	2262	3588	3311.8	3424.2	3777.2
Tada1	8136.8	7491.5	5615	10265	614.6	3230.9
Ywhaq	6823.799999999999	4830.799999999999	8806.5	10745.900000000001	207	2944.2
Zfp318	9323.8	5344	2516	4764	8202.5	5119.6
Nrp1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ercc1	3508.1000000000004	3268	4604	4211.5	4393.8	4678.299999999999
Pcdhb15	6891.700000000001	4091.8	5226.799999999999	828	9745.2	7287.4
Slc4a1ap	5076.9	7329.1	3585.8	9221.599999999999	2865.3	6941
Cux1	601.2	7533.2	7545.9	3343.8	8472.3	5738.4
Irf2	7315.200000000001	8038.2	10064.7	866.9	3003.9	4994.299999999999
Rgs14	3553.4	2262	3588	3311.8	3424.2	3777.2
Snapin	6120	10647.2	2956.7	8581.3	4097.4	2954.2
Smim10l1	6104.1	6547.6	691.8	9601.6	8742.2	3068.6
Ccl11	3553.4	2262	3588	3311.8	3424.2	3777.2
Scgb1a1	3553.4	2262	3588	3311.8	3424.2	3777.2
Ntng2	4781.4	3582.6	4812.299999999999	1644.9	4705.6	4992.8
Cftr	3553.4	2262	3588	3311.8	3424.2	3777.2
Actr5	5616.1	1888.3	4614.7	5207	5492	5683.7
Trim62	1813.6	7517.4	8273.6	733	8213.6	4695.700000000001
Wdr86	3553.4	2262	3588	3311.8	3424.2	3777.2
Pax9	3553.4	2262	3588	3311.8	3424.2	3777.2
Ly6g6e	3553.4	2262	3588	3311.8	3424.2	3777.2
Enpp5	3178.7	10271	423.8	8835.8	4054.7	7584.4
Mrm2	4928.700000000001	4855.299999999999	6100.5	5695.299999999999	5965.9	704.2
Stradb	4840.5	7579.4	1108	9574.099999999999	3437.6	7851.2
Hecw1	6298.1	3190.5	124.4	7085.200000000001	7323.1	7457.9
Ly6g6d	3553.4	2262	3588	3311.8	3424.2	3777.2
Trh	3553.4	2262	3588	3311.8	3424.2	3777.2
Idh2	5250	5982.4	3035.4	6641.2	7109.2	3862.6
Large1	7476.6	129.1	4287.299999999999	8944.4	9240.599999999999	3268.4
Arhgef6	3553.4	2262	3588	3311.8	3424.2	3777.2
Actn2	3553.4	2262	3588	3311.8	3424.2	3777.2
Trim40	3553.4	2262	3588	3311.8	3424.2	3777.2
Supt7l	5488	4303.1	5563.8	4066.3	3326.2	5733.6
Ccdc107	5093.9	115	8748.599999999999	4692.9	6633.299999999999	8987.900000000001
Arl6ip5	2994.8	7486.5	9063.3	6703.700000000001	4811.5	3482.1
Tmem144	7627.4	2342.8	7696	7440.6	274.2	6075.6
Ywhae	5952.5	10013.8	7292.799999999999	4463.1	5273.6	2281.2
Chst1	5157.700000000001	4066.3	514.2	4823.4	4980.8	5274.1
Mapk3	5055.1	6474.3	7669.6	7199.7	2865.5	1798.3000000000002
Tnfaip6	8077	7328.700000000001	8117.4	4731.2	45.2	2954.8
Igf2r	325.1	2991.8	6477.9	6108.8	6266.4	6473.700000000001
Lmod3	3553.4	2262	3588	3311.8	3424.2	3777.2
Rapsn	3553.4	2262	3588	3311.8	3424.2	3777.2
Slc35b1	6883	8625.599999999999	7179.1	5157	1837	3942.6
Rpl3l	3553.4	2262	3588	3311.8	3424.2	3777.2
Ppa1	4600.1	2034.7	4697.9	4303.2	4491.9	4755.6
Yars2	3648.3999999999996	6675.6	1660	8419.9	6773.700000000001	5807.8
Atf6b	8198.099999999999	2789.4	7056.7	1028.3000000000002	7029.6	8367.2
Ccdc122	4630.4	3400.2	4665	2417.2	4560.8	4841
Mvb12b	6726	9243	8574	1563.8	2501.9	5653.299999999999
Ttpa	4969.4	3841.6	5000.2	647.4	4885.5	5179.5
Rhbdd1	5897.299999999999	3719.1	5993.2	965.2	5841.2	6041.7
Bhlhe40	4072.2	9429.5	2471.3	1149.6999999999998	9065.2	7984.5
Gemin6	3536.7	3262.7	4595.8	4204.9	4387.5	4670.8
Postn	3553.4	2262	3588	3311.8	3424.2	3777.2
Hint1	6884.299999999999	10246.9	2767.8	3788.5	2855.8	7997.200000000001
Gm12695	3553.4	2262	3588	3311.8	3424.2	3777.2
Bckdk	3885	6122.4	6236.2	4944.4	7126.200000000001	1848.7
Chchd3	5553.9	2470.6	1951.8	6254.5	8358.6	9732.5
Psmd7	8178.1	9898.9	4614.2	6728.4	1839.1	3526.4
Sall2	7060.1	6067.9	7062.1	794.6	8471.2	3933.3
Rps16	5941.8	4744.3	6033.6	5663.7	3995.6	1239.6
Lnpk	6917.9	2537.6	1379.4	10820	6581.6	5105.6
Prpf40a	6135.9	3951.8	2282.3999999999996	10656.5	4753	6595.1
Stra8	3553.4	2262	3588	3311.8	3424.2	3777.2
Aif1l	4575.9	3341.5	4642.4	4326.8	3141.3	4832.2
Sbf2	1940.2	10073.8	4621.7	8575.7	4632.5	4426.5
Fmo1	3553.4	2262	3588	3311.8	3424.2	3777.2
Deaf1	3054.2	8366.9	4033.7	6132.7	10322.5	3047.2
Chmp2a	2400.2	6680.8	2930.5	10446.5	5608.799999999999	7317.1
Rubcn	5641.2	9443.599999999999	7655	6754.700000000001	4045.7	961.9000000000001
Ext1	1140.1	7549.4	10220.099999999999	6437.200000000001	5370.7	3604.2
Ppp1r16b	9638.7	1909.1	7461.1	9358.8	601.7	4467.2
Cgrrf1	1542.9	5906.6	5056.2	2712.1	10334.9	8980.2
Tpm3	7840.9	1271.6	5232	3205.8999999999996	6745.700000000001	9835.1
AI464131	5056.9	3958.9	5090.4	189.2	4968	5258
Cldn3	3553.4	2262	3588	3311.8	3424.2	3777.2
Gpr176	2846.2	3400.3	4762.200000000001	4328.8	4529.2	4813.700000000001
Fam184a	1529.5	7884.9	3409.7	6502.5	10105.1	4883.6
Actr1b	5785.5	3341.1000000000004	6019	1843.3000000000002	5873.8	6077.6
Dmrta1	3553.4	2262	3588	3311.8	3424.2	3777.2
Psma3	3186.7	7045.6	1927.6	9464.400000000001	6350.4	7038.7
Stkld1	3553.4	2262	3588	3311.8	3424.2	3777.2
Tfip11	4480	3240.6	4526.700000000001	3157	4420.6	4694
Gde1	8070.5	7607.299999999999	5373.3	7173.1	862.4	4673.1
Prmt9	5343.9	8331.599999999999	7240.7	7428.7	3689.6	2125.9
Phyhipl	3553.4	2262	3588	3311.8	3424.2	3777.2
Dsg2	3553.4	2262	3588	3311.8	3424.2	3777.2
Zfp687	3131.5	6286.9	7452.4	1005.3	7355.299999999999	5709
Sema3c	3553.4	2262	3588	3311.8	3424.2	3777.2
Msi1	8001.9	7136.5	3233.3	318	7960	4649.6
Slc35a1	4113.1	7909.6	2706.8	6715.299999999999	10579.8	3041
Mydgf	5902.7	10047.599999999999	4939.700000000001	7849.200000000001	2334	2614.7
Cdh10	9722	9123.5	7128.4	4457.9	724.6	2163.7
Enpp4	6713.5	5826	6759	6575.8	68.8	2552.8
Fnbp4	3924.3999999999996	8504.7	8264.7	1880	5101	6619
Pi4kb	1088.6	9607.5	6583	3742.8	4854	8503.9
Erbb3	6721	5841.8	6763.700000000001	6586.2	413.7	2166.5
Zfp541	3553.4	2262	3588	3311.8	3424.2	3777.2
Fam13c	5815.6	9601.2	7828.6	8329	310.5	2402.1
Upb1	3553.4	2262	3588	3311.8	3424.2	3777.2
Tex43	3553.4	2262	3588	3311.8	3424.2	3777.2
Stag3	3553.4	2262	3588	3311.8	3424.2	3777.2
Myocd	3553.4	2262	3588	3311.8	3424.2	3777.2
Rab3d	4593	2075.3	4689.8	4294.5	4484	4749.9
Antxr1	5740.6	4598	5799.8	1363.2	5760.8	4996.5
Slc34a2	3553.4	2262	3588	3311.8	3424.2	3777.2
Fam198b	3553.4	2262	3588	3311.8	3424.2	3777.2
P2rx2	3553.4	2262	3588	3311.8	3424.2	3777.2
Mdm1	5044.6	3835.4	1333.5	4622.700000000001	4846	5136.299999999999
Zscan10	3553.4	2262	3588	3311.8	3424.2	3777.2
Lmf1	7300.6	6257.6	7380.299999999999	5867.7	3268	1187.2
Rabif	3430.1	3287.9	4624.8	4228.8	4412.299999999999	4695.6
Snrpd3	2141.5	7122.5	6642.299999999999	5e3	8228	3850
Psme3	6750.3	1113.5	2861.9	7667.799999999999	6336.799999999999	10093.3
Odf1	3553.4	2262	3588	3311.8	3424.2	3777.2
Pygb	4662.7	5028.8	6188.9	275.8	6006.700000000001	6229.700000000001
Hsp90b1	6307	9608.8	1413.1	8089.2	4924.4	3874.2
Sirpa	2320.3999999999996	8394	6540.6	164.3	9180.2	6872.2
Irf5	5560	3048.2	5635.4	6508.6	6929.5	2872.5
Prickle2	8735.8	5350.5	8849.2	7206.2	233.3	2862
Abca4	3553.4	2262	3588	3311.8	3424.2	3777.2
Gtf3c3	7793.700000000001	5695.5	4010.3999999999996	9009.400000000001	1986.1	5923.8
Zcchc9	5552.3	10049.5	6869.1	8117.2	3280.9	550.4
Gpr25	3553.4	2262	3588	3311.8	3424.2	3777.2
Susd6	539.8	9927.2	4423.4	3297.5	8857.5	7296
Camsap2	3688.6000000000004	7467.9	4939.1	10324.7	7355	802.6
Jmjd7	4554.700000000001	3321.1	4595.799999999999	2801.8	4485.7	4764.4
Rheb	4111.5	2665.7	3950.7	9243.6	5321	8085.3
Dok7	3553.4	2262	3588	3311.8	3424.2	3777.2
Poc5	2174.6	6940.7	3882.6000000000004	7847.200000000001	5587.2	7001.2
Rnf39	2380.3999999999996	5249.2	2538.3	5894.3	6190.5	6409.5
Adamts17	3553.4	2262	3588	3311.8	3424.2	3777.2
Prep	3553.4	2262	3588	3311.8	3424.2	3777.2
Fam83d	4845	804.8	4910	4589	4729.4	5001.9
Rit2	1148	6150	2549	8606.1	9004.7	5865.6
Tnpo3	3458.6	7281.7	2390.3	9516.4	4747	7200.6
Lin28a	3553.4	2262	3588	3311.8	3424.2	3777.2
Nfia	3268.2	11231.2	8298.8	654.8	4780.700000000001	6099.5
Tnnt1	3553.4	2262	3588	3311.8	3424.2	3777.2
Dpysl3	5040.8	3889.8	5088.6	4823.6	4998.4	710.5
Ring1	10344.9	2490.8	4921.8	1278.5	6881.2	8705.5
Nphp4	4807.1	993.8	4882.1	4539.200000000001	4690.2	4964.3
Eprs	4080.1000000000004	5848.6	466.6	10503.7	8191.6	5250.6
Il12a	3553.4	2262	3588	3311.8	3424.2	3777.2
Tm2d2	5410.4	6179.8	7423.9	6944.9	3607.6000000000004	1367.6
Iars	7324.4	8147.700000000001	993.1	9488.3	2504.5	5411.200000000001
Frmd4b	6549	5572.8	6610.1	6372.5	189.8	3207.8
Dcst2	3553.4	2262	3588	3311.8	3424.2	3777.2
Uhrf2	3526.2	8947	1911.5	9980.3	6066.5	3447.6
Lbh	7721.4	6816.6	7780	3236.6	5477.3	202.39999999999998
Chuk	8499.900000000001	6149.3	3797.6	9516	1679.2	4168.9
BC030870	3553.4	2262	3588	3311.8	3424.2	3777.2
Mthfd2l	3553.4	2262	3588	3311.8	3424.2	3777.2
Dazap1	8694.099999999999	6379.799999999999	8709.9	3570.3	4462.5	1806.6
Syt13	2158.3	5923.5	547.7	6490.2	6617.2	6841.8
Klf15	6225.4	5176.4	6292.1	170.6	4149.6	6482.4
Mboat2	9091.3	7158.5	9202.8	796.1	3043	4032.7
Calcoco1	8354.7	8428.099999999999	4687.3	1908	6743.4	3640.4
Fbln1	3553.4	2262	3588	3311.8	3424.2	3777.2
Clec4n	3553.4	2262	3588	3311.8	3424.2	3777.2
Capn8	3553.4	2262	3588	3311.8	3424.2	3777.2
Fam188a	8665.3	7557.1	3010.9	8004.9	2173.3	4902.8
Kcnab2	4962.6	171.39999999999998	5000.9	4757.4	4858.1	5127.700000000001
Usb1	3553.4	2262	3588	3311.8	3424.2	3777.2
Kctd11	4769.5	3529	4829	4504.5	2171.8	5050.4
Msrb1	4649.299999999999	3403.7	4711.799999999999	4391.9	2791.6000000000004	4911.9
Rasa3	4685	8917.7	9623.4	1083	2784.4	6138.1
Plekha2	5581.700000000001	4376.6	5674.9	5313.6	4641.2	2803.3999999999996
4921524J17Rik	5889.7	2917.7	5654.8	9052.3	8565	1205.8000000000002
Fam122b	3553.4	2262	3588	3311.8	3424.2	3777.2
Nepro	1112.6	9132.8	6586.1	6564.9	5322.1	5570.2
Armc3	3553.4	2262	3588	3311.8	3424.2	3777.2
Msra	139.1	5841.4	2850.8	6392.4	6565.1	6790.8
Wdr44	3489.3	7391.6	4981.3	7955.700000000001	2222.3999999999996	7310.6
Samd4	9466.8	6420.4	9539.5	217.4	2638.2	5038.3
Tlr4	3553.4	2262	3588	3311.8	3424.2	3777.2
Rif1	363.1	6193.799999999999	8601.900000000001	10423.900000000001	3167.4	5603.6
Klhl14	3553.4	2262	3588	3311.8	3424.2	3777.2
Ppp1r11	4859.2	8335.8	5247.1	8073.1	1279.4	6928.7
Aoc3	3553.4	2262	3588	3311.8	3424.2	3777.2
Gtpbp8	1421.6	9339.900000000001	3634.5	4441.299999999999	8563	7254.9
Arhgef1	6638.200000000001	9497.5	7138.9	390.6	7240.5	3707.5
Dnajc8	3522.5	9525.2	6219.2	8173.9	4658.9	2708.3
Clmp	4399.1	5385.9	43	6041.6	6249.4	6466.6
Asb8	6027.8	4919.8	6084.200000000001	660.3	6055.799999999999	4402.6
Itgb1	8402.5	2252.9	8395.8	9817.599999999999	4925.5	1356.9
Nkain3	3553.4	2262	3588	3311.8	3424.2	3777.2
Usp46	831.3	4138.700000000001	3969	8011.1	10496	7093.9
Dhx35	6905.1	3179.6	5928.9	1531.5	6837.5	6961.299999999999
Fcer2a	5912.299999999999	871.5999999999999	4528.9	5514	5767.200000000001	5969.700000000001
Samd8	6796.4	482.29999999999995	6846.2	10653	3115.5	6328.3
Htra4	3553.4	2262	3588	3311.8	3424.2	3777.2
Atoh1	4656.4	1763.5	4748.6	4358.299999999999	4541.2	4810.2
1110017D15Rik	3553.4	2262	3588	3311.8	3424.2	3777.2
Ly6g6f	3553.4	2262	3588	3311.8	3424.2	3777.2
Asic4	3553.4	2262	3588	3311.8	3424.2	3777.2
Sel1l3	57.6	4097.2	5212.2	4940	5046.6	5329.2
Esyt2	3295	1277.1999999999998	3359.6000000000004	10145.2	7115.1	8082
Stk32b	3553.4	2262	3588	3311.8	3424.2	3777.2
Epgn	3553.4	2262	3588	3311.8	3424.2	3777.2
Gpx3	3553.4	2262	3588	3311.8	3424.2	3777.2
Slc16a14	2797.3999999999996	3410.2	4769.700000000001	4341.700000000001	4537.4	4823.1
Oc90	3553.4	2262	3588	3311.8	3424.2	3777.2
Tbr1	3553.4	2262	3588	3311.8	3424.2	3777.2
Syne3	3553.4	2262	3588	3311.8	3424.2	3777.2
Gpx6	3553.4	2262	3588	3311.8	3424.2	3777.2
Wdr19	4819.2	4465.8	5726.9	1764.1	5578.4	5790.5
Nrd1	7066.200000000001	7018.700000000001	4862.7	9348.3	1463.6999999999998	5033.6
Polq	2867.3	3400.1	4756.8	4322.9	4524.5	4809.5
Hpf1	6452.6	8878.7	4621.4	9500.7	3190.4	1516.6
Med27	4231.7	4359.2	5672.299999999999	5235.1	4102.1	5743.299999999999
Ccdc185	3553.4	2262	3588	3311.8	3424.2	3777.2
Nae1	1423.3000000000002	4301.8	3776.3	9421.400000000001	8275.7	7101.6
Mettl9	6775.1	9213.099999999999	2903.2	8454	5153	1522.5
Arl8b	6231	8875	3232.3	9190.599999999999	1707.6999999999998	5010.6
Bok	4849.4	3673.9	4879.2	1282.3000000000002	4772.6	5063.4
Cytl1	3553.4	2262	3588	3311.8	3424.2	3777.2
Mctp2	3553.4	2262	3588	3311.8	3424.2	3777.2
Igsf6	5275	9263.4	2539.8999999999996	8721.1	6248.5	2087.1000000000004
Plat	1022.5	5021.9	6274.4	5838	6144	3985.5
G6pc	3553.4	2262	3588	3311.8	3424.2	3777.2
A2m	5091.9	4001.4	5124.8	19.8	5001.8	5283.2
Tmem209	7081.9	5901.9	4160.9	6637.7	2393.7	4869.1
Gdpd3	1943.8000000000002	10023.2	6266.9	4629.2	4620.4	7505.200000000001
Kcnj14	3553.4	2262	3588	3311.8	3424.2	3777.2
Abhd11	5665.700000000001	6712	5856.1	513.3	4796.6	7759.7
Utrn	4920.8	3774.4	4950	904.5999999999999	4839.9	5132.4
Syt10	5040.8	3939	5073.6	272	4953	5245.1
Wnt5b	3553.4	2262	3588	3311.8	3424.2	3777.2
Ednra	3553.4	2262	3588	3311.8	3424.2	3777.2
Tbc1d20	5238.700000000001	1657.5	5668.6	6463	7775	4507.2
Ereg	3553.4	2262	3588	3311.8	3424.2	3777.2
Abhd16a	324.1	10255.3	3454.7	6718.3	6568.200000000001	7026.700000000001
Col1a1	3553.4	2262	3588	3311.8	3424.2	3777.2
Tmem11	4887.6	2248.7	8238.7	2967.8999999999996	7138.4	9403.8
Pim2	1856.5	4473.4	5706.8	4295.7	7050	7171.4
Fmo2	3553.4	2262	3588	3311.8	3424.2	3777.2
Azin2	2233.8	6508.4	2059	5195.5	8745.3	8822.9
Pfkl	4520.700000000001	3282.7	4562.1	2965.6	4456.2	4731.8
Utp11	6858.6	5482.7	8137.6	5140.200000000001	3417.5	4182.9
