Gene	granule	basket	astrocyte	oligo	opc
Dkk4	7827.875	5180.25	1490.625	5070.375	8804.375
Arhgap17	7884.5	7930	6407.25	1235	4189.125
Cav1	5476.625	5464.5	5704	5476.75	110.375
Gprasp2	6642.375	538.5	4185.875	11328.75	5541.125
Fut4	3624	3613.625	3913	3614	3540.5
Has2	5014.375	5007.75	5303.25	5018.625	1884.625
Sparcl1	11228.5	3088.125	59.5	8277.875	5956.25
Gcsam	3624	3613.625	3913	3614	3540.5
Cav2	5235.375	5235.125	5527.375	5252.5	994.25
Bend4	5067.5	5061	5359.875	5075.75	1666.125
Prox1	2471	10597.5	8444.375	796	6295.375
Mknk1	7474.5	3843.625	2187.625	9566.625	5519.5
Suclg2	6230.625	6257	6510.25	2323.375	4065.5
Nprl3	9292.25	5847.5	1974.75	7240.5	4079.75
Dact1	4637.625	4632.75	4889.125	4619.25	3449.125
Dhrs7c	3624	3613.625	3913	3614	3540.5
Wasf1	8047.625	428.25	5156.375	10385.125	4764.375
Nsun3	3624	3613.625	3913	3614	3540.5
Mdfic	3624	3613.625	3913	3614	3540.5
Slc30a9	9065.25	2557.625	7164.5	4468.875	5463.875
Btk	3624	3613.625	3913	3614	3540.5
Jade1	1810.875	2757.875	7387	6931.625	6780
Wtap	3968.625	6066.375	8586.5	1885.375	8447.625
Slc9a5	542.125	3767.125	5460.875	10787.625	8070.125
Abhd8	2958.375	1762.625	6053.375	8503.625	8341
Tollip	8055.5	3564.625	6599.25	6071.125	2275.375
Hs3st3a1	3624	3613.625	3913	3614	3540.5
Ogfod2	2513.75	6316.25	4325.375	6123.125	5941.125
Etl4	5505.75	566.25	5798.875	5397.625	5312.125
Eci2	8439.625	6942.625	1112.875	6974.25	3546.125
F9	3624	3613.625	3913	3614	3540.5
Anxa5	3624	3613.625	3913	3614	3540.5
Dnttip1	9360.625	5629.875	4235.75	5756.875	3141.75
Trove2	5641	3971.25	8777.25	5739.375	3827.75
Scnn1b	3624	3613.625	3913	3614	3540.5
Pde5a	359.375	3742.875	6751.125	9439.75	8242.875
Neu4	4618.25	4615.5	4869.125	4600.75	3518.75
Nckap5	6869.875	6947.5	3377.75	6870.875	1265.25
Gpr19	7929.375	4021	6527.125	9830.75	499.75
Prkar1b	426.375	7899.75	6840.625	7737.5	4414.875
Ppfibp2	6955.5	7055.375	4269.75	321	6860.75
Gemin2	4740	6080	7833.25	1289.75	8889.75
Cog7	8645.125	6638.75	4400.5	4292.625	4347.125
Tmem214	4197.875	6900.125	3689.875	5801	8744.125
Tpx2	3624	3613.625	3913	3614	3540.5
Slc25a4	7751.75	398.875	4173.125	7312.25	9632.125
Iqce	3200.125	4717.625	2963.625	8693.875	8570.125
Frs2	5731.125	7231.25	2364.625	5687.875	8832.5
Fam57a	9314.375	3995.5	8467.75	696.875	5932.75
Mcoln1	8396.375	5569	5559.625	3458.75	6771.5
Jph2	3624	3613.625	3913	3614	3540.5
Sco1	4837.5	4832	5107.125	4829.375	2633.125
Abcc6	3624	3613.625	3913	3614	3540.5
Slc29a3	10695.625	8200	5888	124.25	3681.625
B3galnt1	1675.5	3616.125	7151.625	6705.875	6518.125
Rhoj	4966.625	4961.75	5252	4965.25	2088.875
Pitx2	3624	3613.625	3913	3614	3540.5
Pdcd1	3624	3613.625	3913	3614	3540.5
Stap1	3624	3613.625	3913	3614	3540.5
Ccl5	3624	3613.625	3913	3614	3540.5
Egr2	3624	3613.625	3913	3614	3540.5
Kbtbd3	6340.75	2391.75	4607.75	6206.75	6013.125
Oser1	2879.625	4955.375	5135.75	4845.25	4713
Gab2	8613.875	8708.875	4751.375	3885.875	1371
Dlat	5395.875	734.25	4415.75	10342.75	7648.625
Kcnma1	10339.875	136.875	2913.625	9221.25	5959.75
Tmem216	4461.5	5915	5741.5	4490.625	6892.25
Msantd4	1811	5224.625	5426.875	5097.625	4974.625
Dnaaf5	3271.875	6166	6029.5	4525.625	5828.25
Gnl2	2335.75	5998.5	7529.875	6933.75	6263.5
Hhex	3624	3613.625	3913	3614	3540.5
Cyb5r2	7223.875	7230.875	7450	672.375	2793.125
Rhbdf1	8818.375	8854.375	156.75	5584.5	4043.875
Folh1	7011.25	7090.25	1546.125	2807.625	6943.75
Igf2bp3	3624	3613.625	3913	3614	3540.5
Wdr78	3624	3613.625	3913	3614	3540.5
Gdap1l1	1286.375	3893.125	7832.875	10780.25	4968
Plekhb2	3946.75	1174.375	5168.125	8376.25	9855.625
Olfr574	3624	3613.625	3913	3614	3540.5
Nrip1	5450.75	1311.25	4801.25	7755.375	9380.875
Cmip	10604.75	8110.875	3645.125	3000.5	3326
Atp5g1	3271.625	3258.5	5206.5	10322.375	8223
Tceal1	3624	3613.625	3913	3614	3540.5
Cpa5	3624	3613.625	3913	3614	3540.5
Dnali1	4820.25	4819.25	5093.125	4816.625	2683.625
Wnt1	3624	3613.625	3913	3614	3540.5
Wbscr22	1710	3844	6253.875	7433.875	9467.875
Malsu1	5989.875	6313.875	10023.875	664.25	5818.875
Nr2c1	8504.75	2374.375	5212.25	4655.5	7855.625
Ube2c	3624	3613.625	3913	3614	3540.5
Gucy2c	3624	3613.625	3913	3614	3540.5
Padi2	9065.875	9131	5935.125	2433.875	895.625
Hspbp1	3636	5568.125	5754.375	4442.25	9261.25
Helt	3624	3613.625	3913	3614	3540.5
Cyb5a	6797.75	7927.5	6614.125	1165.875	4438.125
Nmt2	6603	1058.875	3896.125	9962.125	7118.625
Nek3	3197	7889.875	6359.25	2540.125	8528.25
Tnnc2	3624	3613.625	3913	3614	3540.5
Tmod4	4623.5	9483.25	3773.5	5794.5	3895.125
Hdc	3624	3613.625	3913	3614	3540.5
Ggct	902.25	6535.25	5552.75	6357.5	6205.5
Cckar	3624	3613.625	3913	3614	3540.5
Tonsl	5765.625	5807.375	5028.25	5720.125	2726.625
Irx5	3624	3613.625	3913	3614	3540.5
Tbc1d8	965.625	7724.125	6817.375	8936	4029.5
Mylk2	3624	3613.625	3913	3614	3540.5
Col13a1	3624	3613.625	3913	3614	3540.5
Ginm1	7943.5	3914.25	7131.25	1521.375	8396.875
Serinc4	10557.625	5449.5	3184.25	6087.625	2993.5
Hspe1	1494.75	5438	10059.125	7739	3354
Smpdl3b	597.125	5502	5709.75	5406.5	5319
Hspd1	7838.875	1360.125	6425.375	7850	4345.125
Adamtsl2	3624	3613.625	3913	3614	3540.5
C5ar2	3624	3613.625	3913	3614	3540.5
Cand1	7774.5	3827.75	9271.875	5691.125	2031.25
Ddhd1	9467.625	6207.5	1441.125	3854.375	7670.875
Glra4	3624	3613.625	3913	3614	3540.5
Stambp	6812	7765.125	7916.125	1632.625	4291.625
Penk	7294.125	316.75	2738.625	8242.625	9984
Ehbp1	5375.125	4169.5	2154.25	10138.375	6771.25
Ehf	3624	3613.625	3913	3614	3540.5
Ell3	4454.375	3343.875	6226.125	5922.5	5713.25
Bcorl1	5081.75	5110.375	5384	1859.375	4981.125
Tecta	3624	3613.625	3913	3614	3540.5
Phkg2	3858.25	3283.625	3392.25	10256.25	7848.75
Zdhhc12	7583.125	9630.375	3290.625	1102.25	6622.75
Ndufa3	8020	1498.125	4125	8020.125	6121.5
Gabrb1	5520	5536.75	324.125	5498.375	5468.625
Rhpn1	5003.75	4999.125	5294.75	5010.25	1928.75
Smad1	1158.75	6060.75	3678.25	9977.625	7722.875
Dnajb11	2207.75	5907.75	7430.125	9478.25	3544.25
Ift74	3624	3613.625	3913	3614	3540.5
Morf4l2	9110.875	4327.25	7357.5	5440.125	2112.75
Ubac1	1702.375	5564.25	3629.875	9899.875	7680.125
G3bp2	5322	6001	8720.625	4425.625	3749.875
Tfpt	3819	7764.625	5441.875	2192.25	9563.75
Folr2	3624	3613.625	3913	3614	3540.5
Pygo2	4754	8773.5	3326.5	1551.875	10194.25
Clstn3	5159.75	317	3847	11273.5	8021.75
Slc25a33	7215.75	3311.625	257.5	9585.375	8246.125
Ets2	705	5568.25	7353	7066.5	6083
Gcn1l1	1870.375	9982.75	4169.625	7628.375	4837.75
Chrna2	3624	3613.625	3913	3614	3540.5
Gramd4	1637.875	5566.625	3625.25	8469	9293.5
Hrg	3624	3613.625	3913	3614	3540.5
Gabra4	5352.625	5400.875	1007.375	5323	5272.125
Phox2a	3624	3613.625	3913	3614	3540.5
Ccdc189	3624	3613.625	3913	3614	3540.5
Dnajc5b	3624	3613.625	3913	3614	3540.5
Gspt2	4808.125	3263.875	2117.5	8535.75	9726.25
Esco1	6936	6180	6179.5	3680.5	6790
Sfswap	5471	7142.875	3090.5	5802.75	7676.375
Rasal2	6266.375	6362.25	4847.75	1814.25	6096.75
Fam129b	5754.25	5811.625	3122.75	5721.5	4644.125
Sypl	9058.5	3451.875	6368.375	435.25	9118.5
Trip6	3240.625	8504	5296.875	2318.375	9795.125
Gm17018	4316.625	4536.25	7867.875	7537.875	1901.625
Bub1	3624	3613.625	3913	3614	3540.5
Gucy1b3	8410.375	2728.5	6114.5	7701.25	3460
Rb1	2053.375	7431.375	9449.5	3808.375	5957.875
Asgr2	3624	3613.625	3913	3614	3540.5
Fbxw4	1770.875	7451	7636.375	6950.875	5578.375
Kctd19	3624	3613.625	3913	3614	3540.5
Lrsam1	5114.125	7824.25	4643.5	4025.375	6123.75
Tfam	5915.75	3190.625	8269.125	3531	7918.375
Foxs1	4991.625	5071.125	2472.75	4972.125	4845.625
Moxd1	3624	3613.625	3913	3614	3540.5
Fxyd7	2567.5	8865.5	469.125	8810.875	6799.75
Papolg	1093.875	3497.5	6338.125	8348.625	9280.5
Prl	3624	3613.625	3913	3614	3540.5
Eef2	2119	7921.75	8271.5	3455.375	5931.875
Pfn2	3624	3613.625	3913	3614	3540.5
Col11a2	8626.625	8715.625	3370.5	5641.5	803.125
Rabac1	5260.375	10115.375	6577.5	5838.875	1120.5
Rcbtb2	9111.125	4031.75	6793.375	7279.75	1295.25
Zfp449	79.875	8733.25	10542.625	5633.125	3568.5
Mettl18	6572	2877.875	8521.75	8140.5	748.375
Plekhg4	3624	3613.625	3913	3614	3540.5
Ppp1r3a	3624	3613.625	3913	3614	3540.5
Tnrc6a	7795.375	1868.5	4363	5764.125	8747.125
Nmd3	3444.125	1280.125	6959.5	9974.5	7024.125
Lipf	3624	3613.625	3913	3614	3540.5
Sdsl	9018.125	5997.5	3308.375	8899.375	219.875
Irx6	5086.5	5081.5	5377.875	5090	1602
Unc5b	2532.5	5776.75	8157.5	1277.25	10956.625
Pym1	3801	8768.375	6435.125	7657.5	1675.25
Inafm1	7770.875	8287	1229.125	7647.25	3440.25
Dexi	9563.625	1891.75	3443	7292.75	6324.75
Utp6	2584.25	3995.75	3961.75	7972.75	8993.75
Anks6	7545.875	5534.125	1755.125	10005.375	3735.25
Inpp4a	3882.375	6060.125	998.375	10536.125	7121.375
Wdr24	5794.875	9319.125	1938.125	8218.5	3275.375
Cdk15	3624	3613.625	3913	3614	3540.5
Clcc1	7884.75	3972.125	4113.375	5248	7819.125
Ttll6	3624	3613.625	3913	3614	3540.5
Ndrg4	6311.5	303.375	3269.125	11144.5	7600.125
Col26a1	3624	3613.625	3913	3614	3540.5
Krit1	8081	3213.5	6928.875	1240.5	9098.625
Rbm20	3624	3613.625	3913	3614	3540.5
Ano8	3557.5	5376.875	2752.375	10652.625	6870.625
Ankrd27	6194.125	8231	4295.875	6369.875	1300.375
Pcf11	4180.25	6335	7751.5	1419.875	8957
Ppp2r5e	1870.625	5414.375	6088	9413.75	6613.625
Dennd4b	10267	7504.25	3430.625	1678.875	5872.375
Caprin2	7496.125	1645.25	4554.625	7353.875	6365.75
Pipox	6226	6284	5015.625	6213	1548.375
Miga2	5259.625	2617.625	2761.5	10476.375	8625.875
Fam69a	1340	6668.25	8398.25	9264.875	2800.75
Ythdc2	3661	1754.75	6794.625	7839.5	7687.625
Tmem150b	4814.875	4809.125	5081.75	4800.625	2730.875
Myh3	3624	3613.625	3913	3614	3540.5
Spon1	2994.25	9143.875	6052	8987.875	335.5
Tm4sf20	3624	3613.625	3913	3614	3540.5
Col14a1	3624	3613.625	3913	3614	3540.5
Rpl5	3192	7469.625	5923.875	9126	3117.875
Mrps6	7834.75	7607.125	3234.875	2534.25	7386.75
Il13ra1	3624	3613.625	3913	3614	3540.5
Phc3	7338.125	2737	8152.375	3990.375	5950
Brsk1	3269.375	7009.375	5469.375	10951.375	1745.875
Gpsm2	7170.5	7184.625	7397.75	3394.375	205.25
Kcnk2	4782.75	4775.75	5047.875	4768.625	2855.875
Fzd7	220.125	7061.625	4615.875	6893	6784.75
Sarnp	4182.875	1468.25	6279.125	8854.75	7735.25
Fndc5	1486.5	2651.25	4749.25	9440.25	9407.375
Ckm	3624	3613.625	3913	3614	3540.5
Bub1b	3624	3613.625	3913	3614	3540.5
Cpa1	3624	3613.625	3913	3614	3540.5
Thbs4	3624	3613.625	3913	3614	3540.5
Ormdl2	10488.375	5579.75	7559.5	3599.75	1361.875
Kmt2d	4162.5	9071.875	2632.125	7160.25	5358.375
Mul1	6171.75	2542.5	4974	6043.625	5842.125
Lgi1	379.375	6847.25	5113.75	6670.125	6542.625
Ist1	2127.875	7185.5	8860.75	4547.25	5870.75
Sept8	4880.625	11416.25	3812.75	5081.875	3108.25
Dnajc14	7898.25	5353.375	6244.25	3423.625	3927.875
Nr3c2	8462.5	3485.875	5424.125	9186.25	1048
Lipn	3624	3613.625	3913	3614	3540.5
Tex38	3624	3613.625	3913	3614	3540.5
Nek1	8132.625	814.375	4382.125	6100	8893.125
Myo18b	2339.375	5093.5	5281.375	4972.5	4841.75
Slc13a4	3624	3613.625	3913	3614	3540.5
Pip5k1b	681.75	3359.25	5606.875	10347.375	8626
Mroh6	4843.375	4834.75	5110.875	4835.75	2612.25
Lrrd1	3624	3613.625	3913	3614	3540.5
Abhd3	10334.75	5793.375	876.375	7417.875	4011.25
Sesn3	6722.875	1187.75	3095.5	9741.125	7927.5
Trim55	3624	3613.625	3913	3614	3540.5
Col6a1	5081.375	5070.5	5372.125	5079.5	1633.625
Usp35	1336.375	5649.625	3014.375	10135.75	8458.875
Mmp19	3257	5986.625	4683.125	5816.375	5629.625
Stxbp6	7521.75	7602.5	6380	971.625	4947
Uchl5	6319.375	2305.75	6575.5	4433.625	6e3
Miip	3624	3613.625	3913	3614	3540.5
Hoxb13	3624	3613.625	3913	3614	3540.5
Fbp1	3624	3613.625	3913	3614	3540.5
Ctgf	5267.75	5257	5543.375	5282.75	886
Rpp38	5403.375	5721.75	7435.625	2115	8860
Sertm1	3624	3613.625	3913	3614	3540.5
Ppp1r16a	1429	7587	4398.625	7748.625	7418.375
Tmem39b	7021.625	10197.625	4936.125	3901.625	3397.625
Sp4	5506.25	2030.125	8195.5	3685	9184.375
Prkcsh	6193.875	8708.625	2776.125	2816.875	7988.25
Pdlim7	2893.875	5242.875	1468.5	10907.75	8258.25
Acvr2a	1938.375	4269.5	8057.375	9807.625	4745.375
Cdkn1b	4280.75	9830.5	6321.625	553.5	7426.75
AB124611	7154.5	4936.5	2314.875	7035.625	5981
Mad2l1	3624	3613.625	3913	3614	3540.5
Catsper4	3624	3613.625	3913	3614	3540.5
Hoxb9	3624	3613.625	3913	3614	3540.5
Cdc37	1766.5	6705.75	6026.125	4014.75	9354
Megf10	11046.25	506.875	5871.375	2915.5	8307.5
Ndufa12	3624	3613.625	3913	3614	3540.5
Gdi2	6567.625	8151.5	7505.75	1155.625	4011.125
Sdhb	7660.875	4053.75	2481.25	6296.375	8506.625
Slc47a1	3624	3613.625	3913	3614	3540.5
Tbc1d19	5692	5568.125	5403.25	8484.875	2387.875
Gm973	3624	3613.625	3913	3614	3540.5
Abcc5	4381.5	7500.875	7622.625	2322.375	5899.25
Xrcc4	4957.375	4951.125	5242.5	4958.125	2132.625
Med14	3466.125	2998.875	7914.375	5840.625	9129.75
Sh2d4a	3624	3613.625	3913	3614	3540.5
Tshr	3624	3613.625	3913	3614	3540.5
Phox2b	3624	3613.625	3913	3614	3540.5
Plbd2	9835.25	4160.125	1923	7345	5267.25
Ttll9	6799.75	6906.625	3342.5	1681.375	6689.25
Pbxip1	7333.75	7363	737	2725.125	7306.75
R3hdm2	5962.625	1804.375	4102	9090.25	7653.75
C1rl	417.125	5540.125	5743.75	5455.625	5375
Bag6	1898.75	9323.125	4581.5	7413	4585
Rhbdd3	8674.25	3148.125	1497.25	8359.375	5868.125
Inhba	4772.75	3602	4978	4681.75	4534.625
Sumo1	1914.25	7235.375	5879.25	6982.375	7006.375
Crip3	5147.375	5143	5439.125	5152.875	1345.875
Fitm2	1363.5	8435.625	5063	7848	5530.25
Zmynd19	3624	3613.625	3913	3614	3540.5
Cbln2	3624	3613.625	3913	3614	3540.5
Zfp692	2634.375	7051.875	3672.125	10002.5	5263.375
Ankrd22	3624	3613.625	3913	3614	3540.5
R3hdml	3624	3613.625	3913	3614	3540.5
Olfr90	3624	3613.625	3913	3614	3540.5
Atpaf1	4955.375	3669.625	1747.125	7541.25	10553.875
Reep6	3624	3613.625	3913	3614	3540.5
Wbp11	3624	3613.625	3913	3614	3540.5
Mmp2	5203.25	5198.75	5491.625	5212.625	1133.375
Plcg2	3624	3613.625	3913	3614	3540.5
Zfp672	5118.625	5226.375	3902.75	9502.5	5533.5
Kcne2	5058.25	5054.25	5349.875	5064.625	1715.75
Hnf4a	3624	3613.625	3913	3614	3540.5
Gpam	6271.125	10762.375	5461.875	1210.625	5134
Msmp	8001	8139.625	4192.625	5170.625	3044.25
Creb3	2510.375	3347.375	6604.625	5679.25	10475.375
Urod	7523.75	7769.25	4301.125	1334.25	7791.625
Ccdc9	2209.625	5667.875	4981.125	9099.25	7244.125
Dapk3	5936.25	8417.5	2980	7224.375	2907.25
Sptssb	914.5	5370.75	6714.125	6389.75	6207
Fabp2	3624	3613.625	3913	3614	3540.5
Birc6	5896.75	2279.375	7558.375	5207.75	8470.875
Map3k21	3624	3613.625	3913	3614	3540.5
Vwa5b1	3624	3613.625	3913	3614	3540.5
Gga2	3624	3613.625	3913	3614	3540.5
Smim11	4961.625	9939.625	4118.5	8569.75	740.625
Gla	3624	3613.625	3913	3614	3540.5
Kcnk1	63.5	3345.125	5844.125	9208.5	9164.5
Synj2bp	4106.25	1108.5	8111.625	9811	5487.125
Acoxl	3624	3613.625	3913	3614	3540.5
Fubp1	4162.75	3115.5	7470.25	8579.5	5498.25
Mpp3	86.25	3017.5	5832.875	11119.75	8594.5
Ppil4	2134.75	3685	6481.75	7903.625	8498.75
Meaf6	7515.5	3551	6172.375	1717.625	9694.125
Jmjd8	3257	9397.625	3627	6914.625	6236.125
Otud4	9071.625	5556	7436.375	2269.375	4342.375
Ptpn3	484.25	5526.75	5732.5	5436.75	5354.125
Tln1	7307	10651.625	5253	1665.125	4731
Lamc2	3624	3613.625	3913	3614	3540.5
Rras2	4396.375	8077	6767.5	7897.5	358.5
Tg	5456.5	792.25	5761	5341.5	5239.125
Arf4	5437.875	6996.875	6013.375	3737.125	7392.5
Elac2	4495.375	8117.25	5863.75	8167.875	1173.5
Dennd6a	9342.875	5902.375	5590.625	1443.75	6044.125
Tbcel	10446.625	5576.375	2656	3888.875	5372.375
Zfp316	4224	6274.625	6425.375	5983.875	3198.375
Tectb	3624	3613.625	3913	3614	3540.5
Trabd2b	3624	3613.625	3913	3614	3540.5
Idi1	323.25	6829.625	6983.625	4851.5	6599.25
Hnrnph2	7592.25	6061.875	7311.125	1614	5372
Clic6	4857	4924.75	3016	4828.625	4710.25
Stambpl1	9840.25	463.5	5613.75	8153.25	4316.125
St13	1831.375	6310	7766.5	7807.75	4102.75
Ptpn7	3624	3613.625	3913	3614	3540.5
Cd6	3624	3613.625	3913	3614	3540.5
Gria4	2656.25	5067.625	1368.125	11306.375	8257.75
Tmem163	407.5	9087	9215.75	5990.125	2840.5
Mab21l2	381	4294.125	6196.875	8452.125	8275.625
Dnmt3l	3624	3613.625	3913	3614	3540.5
E130309D02Rik	1265.875	8053.25	6103.75	5867.125	7168.875
Lrba	4193	1890.875	6485.25	7652.625	7405.625
Gba2	3621.625	5144.75	2209	8072.875	9523.625
Acsl1	8182.875	3685.25	8140	339	8255.25
Slco4c1	3624	3613.625	3913	3614	3540.5
Stoml2	5574.625	5383.75	3887.25	9884.875	3731.5
Atg3	3632.125	5864.625	7874.625	1742.375	9725.375
Ccna1	4796.875	4787.5	5062.25	4784	2813.125
Psd4	3624	3613.625	3913	3614	3540.5
Dbh	3624	3613.625	3913	3614	3540.5
S100b	8908.25	8923	2082.125	872	6677.625
Hspa5	7052.25	3197.625	3886	7475.5	7237.125
Dip2a	9633.375	6946.625	4810	97.25	7280.625
Ep400	2589.75	7371.75	8970.875	5825.875	3920.5
Armcx4	1195.5	5858.375	7677.375	10745.25	3234
Mgat5	9869.125	2003.875	4024.75	4954.5	7884.75
Cdh17	3624	3613.625	3913	3614	3540.5
Ttpal	9358.375	5658	7392.5	2262	3903.5
Psmg1	860.25	8134.25	6650.5	5182.125	7945.375
Eva1a	5520.5	5537.25	327.75	5498.5	5467.75
Tsc22d2	9570.25	4891.75	7946	3884.375	2554.25
Tra2a	8981.625	3460.75	8375.25	2426.25	5300.5
Tarbp1	403	3297.5	6135.75	10472.375	8277.625
Ovch2	3624	3613.625	3913	3614	3540.5
Cnksr1	3624	3613.625	3913	3614	3540.5
Hoxb8	3624	3613.625	3913	3614	3540.5
Khdrbs1	3924.25	7170.5	7628.75	2853.375	6936.5
Sdr42e1	3624	3613.625	3913	3614	3540.5
Gucy1a3	4846.25	4912.5	3076.25	4819.125	4697.875
Mlph	3624	3613.625	3913	3614	3540.5
Ddo	3624	3613.625	3913	3614	3540.5
Prpf31	1208.125	9531	4492.25	7686.875	5752.875
Nxpe2	6504	6529.125	4961.875	4128.875	2745.375
Mxd4	2472.25	6513.125	4541.625	5429.375	10284.5
Aire	3624	3613.625	3913	3614	3540.5
Cenpf	3624	3613.625	3913	3614	3540.5
Syne4	3624	3613.625	3913	3614	3540.5
Rhebl1	1531	6251.875	6546.125	4792.25	8081.875
Apc	10881.5	7573.25	3101.875	1434.625	5783
Cdhr3	3624	3613.625	3913	3614	3540.5
Zfp523	1027.25	8237.125	5501.625	6064.5	7671.25
Trhde	2526.125	5049.625	5232	4931.625	4798
Enpep	3624	3613.625	3913	3614	3540.5
Runx1	5019.625	5045.75	5311.875	2133.375	4906.75
Pcbd1	3624	3613.625	3913	3614	3540.5
Cerk	699	10362.125	7636.125	6169.125	3697.625
Mrps9	4819.75	3425.5	5034	4726.75	4580.5
Ift22	854.25	6591.375	4126.75	9177.625	7045.375
Rint1	6170.625	3213.875	7376.125	4486.25	5664.5
Tmem128	3748.875	6985.25	7635.875	5684.625	5317.5
Pdcd2l	3048.625	8081.375	4946.375	5902.375	5202.875
Ints6l	7771.25	3892.625	8970.625	1655.375	6945.125
Hoxb7	3624	3613.625	3913	3614	3540.5
Alg8	7681.375	7356.25	5752	5602.625	2260.5
Exoc4	4520.375	4445	6310.375	5986.625	4690.25
Atp11c	3624	3613.625	3913	3614	3540.5
Hoxb5	3624	3613.625	3913	3614	3540.5
Dtnbp1	6212.875	4510	4152.875	4684.375	5932.75
Gtf2a1	1630.75	6399.125	8514.875	3608.125	7746.875
Igf1r	5163.75	10420.25	6923	1621.75	5138.25
Ext2	7124.875	2654	5914.375	5835.875	8174.125
Mdfi	4959.875	4958.5	5241.875	4964.375	2106.625
Galnt12	3624	3613.625	3913	3614	3540.5
Gars	1761.875	3264.5	6304.875	9497.625	7742.5
Cd207	3624	3613.625	3913	3614	3540.5
Itgav	10489.875	9014.5	5287.125	2524.75	1292
Tacr1	3624	3613.625	3913	3614	3540.5
Abcb5	3624	3613.625	3913	3614	3540.5
Zfp367	4936.375	4956.875	5223.375	2483.625	4808
Tbk1	7770.75	4284.25	7592.75	1824.125	6763.5
Hoxb4	3624	3613.625	3913	3614	3540.5
Etnppl	5484.125	5508.625	469.75	5458.5	5426.375
Sipa1l3	8370.5	622.125	2564.125	10387.875	6658.875
Fam180a	5100.25	5093.5	5395.375	5101.375	1538.875
Alx4	3624	3613.625	3913	3614	3540.5
Akap12	363.875	5554.875	4284.125	10018.75	8440.125
Crh	3624	3613.625	3913	3614	3540.5
Uggt1	7331.5	3966.625	5779.75	5781	5474.875
Serinc3	10335.875	5043.875	8180.5	617	4376.375
Osbpl11	8496.25	1383	5512.125	4090.5	9154.875
Arl8a	6795.625	8482.25	3291.375	1136.5	7982.625
Pgm5	3624	3613.625	3913	3614	3540.5
Hoxb2	3624	3613.625	3913	3614	3540.5
Snx21	5186.375	3020.625	3599.875	8493	8389.25
Vax2	4982.625	2740.5	5237.75	4880	4726.25
Acot8	2054.125	6126.5	3676	6413.5	9184
Hsd17b2	3624	3613.625	3913	3614	3540.5
Zfp653	575.625	9659.125	6062.625	7347.75	4627.5
Pnn	7153.625	5929	5833.75	4031.5	6851.375
Map9	3348	5146.75	7543.625	9959.5	2547.625
Nlrc3	3624	3613.625	3913	3614	3540.5
Pcyox1l	7491.875	5124.125	3147.625	5750.75	7251.75
Rnf40	1388.25	7352.625	4045	5948.375	10253.125
Zswim3	6144.875	3854.5	6192.75	3923	7607.375
Sh2d2a	3624	3613.625	3913	3614	3540.5
Lamc1	10113.5	8303.875	3903.875	5567.375	655.875
Ptpn14	4951.75	4948.125	5237.75	4950.125	2144.375
Mark4	537.625	5447.125	4522.375	10539.75	7829.125
Ccna2	7227.375	2762.625	7446.75	5054.25	3894.375
Art4	4701.25	4702	4934.5	3530.625	4544
Cs	1589.125	5472.125	3097.25	9790.875	8679.125
Cubn	3624	3613.625	3913	3614	3540.5
Atf2	2306.125	3903.75	7981.625	5430.25	9263.125
Elavl3	364	6282.625	9732.625	3594.5	8549
Spata25	4669	6173.875	6345.375	6073.75	1663.125
Wdr90	1738.375	6418	4962.875	6203.625	6032.25
Zfp37	5400.5	10703.25	7188.75	5091.125	692.25
Chd3	5918.5	7407.875	2656.125	11037.875	1639.25
Ecsit	4819.75	4824.5	5077.75	3031.625	4674.375
Pkhd1l1	3624	3613.625	3913	3614	3540.5
Arl6	7373.375	938.375	4683.5	7487.5	7174.625
Kank1	10478	4063	6223.25	7378.25	443.625
Mtpn	6114	3851	8178	3548	6690.5
Mmp23	4868.75	4861.375	5144.875	4860.75	2496.5
Exosc9	886.5	5534.75	8870.25	5220.375	8194.75
Mib1	7285.125	5244.25	3154.25	8663.375	4068.375
Bcl2l11	3624	3613.625	3913	3614	3540.5
Slc12a9	5778.125	5789.75	5989.25	3061.5	4576.75
Dixdc1	3037.5	8430.75	10306.375	617.375	6215
Ube2d1	3633.625	7957.5	10429	325	6259.375
Hsf2	1349.625	7994.625	4546.5	7626.375	6267.5
Fxyd1	3301	8744.5	33.25	8749.375	6599.625
Uba6	6378.125	1330.5	6069.75	6072.75	8590.875
Pdrg1	676.75	7486.125	4536.875	5779.75	10271.625
Mmp17	4775	4771.625	5047	4766.625	2866.125
Gtpbp3	7539.875	8779.875	3560	3929.125	4976.375
Cep104	5701.375	4170.375	4619.875	6142.125	5946.625
Prss33	3624	3613.625	3913	3614	3540.5
Aifm1	7372.125	1359.375	5357.25	5353.375	10025.75
Egflam	3624	3613.625	3913	3614	3540.5
Helb	6427.625	6456.875	6707.5	1287.875	4449.375
Kcnk10	232.75	6820.75	7001.625	6757	4654.125
Nup210	4992.75	4985.875	5284.875	4989.625	1979.25
Commd8	4716.625	4716.375	4950.5	3471	4561.125
2700049A03Rik	2041.875	5582.875	6281	7478.25	7640.75
Grip1	5221.25	5218.25	5508.75	5232.125	1064
Gpr37l1	11288.75	8194	622.75	6237	2259.5
Afap1l1	4886.25	4902.25	5159	2716.625	4752.25
Tmem33	8085.625	4028.25	6008.875	1517.25	9146.5
Ebf4	6439.5	6509	4794.375	6434.625	1151.5
